縣市,區域,店名,地址,電話,LINE聯絡方式,網站,地圖連結
高雄市,旗津區,鳳山美容·左營美容·M•Y美學·紋繡·保健·客製化皮膚管理,三商街6號,0973 507 355,N/A,https://www.facebook.com/share/1GQv2Kwz6b/?mibextid=wwXIfr,https://www.google.com/maps/place/?q=place_id:ChIJ--UkLu4DbjQRNBzHIvEA8_4
高雄市,旗津區,越來越愛你越式洗髮spa,大順一路264號,07 550 9498,N/A,https://www.facebook.com/profile.php?id=61562959780147&mibextid=LQQJ4d,https://www.google.com/maps/place/?q=place_id:ChIJWXsfHesFbjQRgu8Wonx_8KM
高雄市,旗津區,御澗眉好-手工飄眉/熱蠟除毛,六合二路106號,N/A,N/A,https://sites.google.com/view/meetamazingbrows,https://www.google.com/maps/place/?q=place_id:ChIJnYsdW7oFbjQRQWvydi1VLAY
高雄市,旗津區,沐雅閣SPA美容美體沙龍,五甲二路133號是海苔飯卷2樓（一樓,N/A,@687mmhof,https://www.instagram.com/muyage_spa/,https://www.google.com/maps/place/?q=place_id:ChIJL2LxjpoDbjQRbsZJbmHYLCo
高雄市,旗津區,劉盛掏耳 高雄四維店,四維二路12號,0938 675 132,N/A,http://www.professionalear.com/,https://www.google.com/maps/place/?q=place_id:ChIJ5xJv4rwEbjQRTSH6DH0A3rQ
高雄市,旗津區,her spa 和和恬 高雄店,民權二路86號,07 331 2889,N/A,http://herspa.com.tw/,https://www.google.com/maps/place/?q=place_id:ChIJrfCz5WQDbjQRFVPOlnyYRl0
高雄市,旗津區,VN SPA 越式洗髮,一心二路144號,0958 637 660,N/A,N/A,https://www.google.com/maps/place/?q=place_id:ChIJw8bY87oDbjQRZqpYueeJywA
高雄市,旗津區,凱迪美學館,林森一路358巷8號,0933 337 040,N/A,N/A,https://www.google.com/maps/place/?q=place_id:ChIJwVobb-oDbjQRCJAvYssOt2Q
高雄市,旗津區,金喜越式洗髮美容,興中一路236號,07 338 7038,N/A,N/A,https://www.google.com/maps/place/?q=place_id:ChIJ2YfojBMFbjQR9H-89HwS0cM
高雄市,旗津區,Lon Lon越式洗髮 五甲分店 全身按摩 腳底按摩,五甲二路323號,0976 327 359,N/A,https://instagram.com/lon_lon999?igshid=YmMyMTA2M2Y=,https://www.google.com/maps/place/?q=place_id:ChIJU_JiJawDbjQRkOFSSs44FZE
高雄市,旗津區,漫洗越式洗髮,五福一路191號,07 223 5455,N/A,https://www.facebook.com/share/1AaHp95DwR/?mibextid=wwXIfr,https://www.google.com/maps/place/?q=place_id:ChIJM4EKcXUFbjQRn6YoEXCx6-0
高雄市,旗津區,顏續 yeah.she 高雄頭療｜水療｜采耳｜耳燭｜皮膚管理｜美容spa｜按摩｜蒸氣撥筋｜中藥育髮｜古法頌缽,克武路28號,N/A,N/A,https://instagram.com/yeah.she_official?igshid=MjEwN2IyYWYwYw==,https://www.google.com/maps/place/?q=place_id:ChIJJYwVjBwFbjQRA0-U0tq6DSI
高雄市,旗津區,Star Spa 越式養生洗髮,建國二路135號,07 236 7838,N/A,https://star-spa.trunslu.com.tw/,https://www.google.com/maps/place/?q=place_id:ChIJV9UWOwAFbjQR5c8H7VWsSxg
高雄市,旗津區,放鬆趣 Chillax SPA｜精油SPA按摩｜采耳｜耳燭臍燭｜孕婦按摩｜臉部保養｜熱蠟美肌,林泉街98巷25號1樓,07 722 7657,N/A,https://ezpretty.cc/6Grls,https://www.google.com/maps/place/?q=place_id:ChIJf8CuigcFbjQRt-LaaRM3GEc
高雄市,旗津區,M_girl美學紋繡|高雄|霧眉|飄眉|飄霧眉|眼線|真睫翹睫|霧唇 |美睫,永樂街143號,N/A,N/A,https://www.instagram.com/m_girl_maygo/,https://www.google.com/maps/place/?q=place_id:ChIJy-beC6IFbjQRFXzeOX7q32c
高雄市,旗津區,高塔美學｜牙齒美白｜手技體雕｜無痛清粉刺｜耳燭｜美胸,永康街176號,0955 322 828,N/A,https://www.instagram.com/tower.23/,https://www.google.com/maps/place/?q=place_id:ChIJzx8uV60FbjQRG6PkFIAxgFw
高雄市,旗津區,Ariel愛麗爾｜熱蠟除毛/耳燭舒壓｜個人工作室,瀨南街193號,N/A,N/A,N/A,https://www.google.com/maps/place/?q=place_id:ChIJ3ZfotXAFbjQRNnI4TeixrxM
高雄市,旗津區,11.10BeiBeauty高雄美容美睫耳燭,八德一路247號3樓,0987 393 691,N/A,https://www.instagram.com/11.10bei.studio/,https://www.google.com/maps/place/?q=place_id:ChIJNbbUjzcFbjQR7SMzJ2fvm3k
高雄市,旗津區,羚の肌膚美學苑-三民鳳山.手工針清粉刺.問題肌膚|肉芽.面皰.膿痘.粉刺.脂肪球|斑點.老人斑.痘疤.凹洞｜耳燭撥筋｜類醫美美容創業課程教學,陽明路170巷10號1樓,0979 415 354,N/A,https://www.facebook.com/idealbuty/,https://www.google.com/maps/place/?q=place_id:ChIJ9843fNAbbjQRcgvZEDz_OhU
高雄市,旗津區,芊沐美學｜預約制 【前鎮美容美體】 香氛油壓｜美胸調整｜學生清膚｜皮膚管理｜海鹽美背｜耳燭顱沐｜暖宮護理,二聖二路256號,0967 278 873,N/A,https://www.instagram.com/cianmu_beauty/,https://www.google.com/maps/place/?q=place_id:ChIJMT_Do-QDbjQRtvmkZa3S5tE
高雄市,旗津區,《Ariel美睫》首選美睫、角蛋白,民豐路18號2F,N/A,N/A,https://instagram.com/ariel__eyelash?igshid=YmMyMTA2M2Y=,https://www.google.com/maps/place/?q=place_id:ChIJL0MtzeIFbjQRPyKduBxFZ0g
高雄市,旗津區,紗朶宓•肌膚管理室｜高雄清粉刺/專業膚質管理/角蛋白睫毛管理/冰肌除毛/采耳耳燭,中正四路103號大樓內,N/A,N/A,https://instagram.com/sato03026?r=nametag,https://www.google.com/maps/place/?q=place_id:ChIJ0YzXexIFbjQRugMWHWh0sFc
高雄市,旗津區,歐尼耳工作室(採耳耳燭、臉部護理) ｜ 個人工作室,中山一路14號,N/A,N/A,https://linkbio.co/5081705U3UBLe,https://www.google.com/maps/place/?q=place_id:ChIJ532A2gAFbjQRuNTGnWGMvu8
高雄市,旗津區,心笙肌膚美學,太華街69號,0900 275 259,N/A,https://www.instagram.com/xinsheng_2018?igsh=M2szNWpuYnhrMnl6&utm_source=qr,https://www.google.com/maps/place/?q=place_id:ChIJZUUaXdsFbjQR0cd3N15hZGU
高雄市,旗津區,B.C半永久紋繡學院,忠貞街119號三樓,N/A,N/A,https://instagram.com/bc_eyebrow?igshid=YmMyMTA2M2Y=,https://www.google.com/maps/place/?q=place_id:ChIJZdBkOaIEbjQR1yy7lq0uJTY
高雄市,旗津區,妍質美學,建國一路140巷11號,0958 308 617,N/A,https://lin.ee/R06NPLw,https://www.google.com/maps/place/?q=place_id:ChIJFxe1OnQFbjQRMq5kpfEhyx8
高雄市,旗津區,More茉耳專業舒耳室,長明街295巷1號,N/A,N/A,N/A,https://www.google.com/maps/place/?q=place_id:ChIJU4-GfPkFbjQR1G7wK49sdgQ
高雄市,小港區,荷多娜藝術沙龍Hedone Art美甲 美睫 美容 紋繡H.D.N ART龍安店,,0980 528 805,N/A,https://lin.ee/4sx10Ri,https://www.google.com/maps/place/?q=place_id:ChIJ20DNQWkfaDQRdYPJyyYeFAY
高雄市,小港區,𝓝𝓪_𝓑𝓮𝓪𝓾𝓽𝔂 肌膚管理/熱蠟美肌/美睫/美甲/美足/美髮,,N/A,N/A,https://www.instagram.com/nana_beauty_life/,https://www.google.com/maps/place/?q=place_id:ChIJQ_w_VwAjaDQRD2gquWXomhE
高雄市,小港區,詠·52鯨室 複合式美學-精緻手繪美甲|嫁接睫毛|手工霧眉|肌膚管理|板橋新埔捷運站,,N/A,N/A,https://www.facebook.com/52wrsalon/,https://www.google.com/maps/place/?q=place_id:ChIJFzzfOGipQjQRPoE9CXHxw8c
高雄市,小港區,柒個人工作室·美甲美睫霧眉眼線霧唇,,0931 169 607,N/A,https://m.facebook.com/%E6%9F%92%E5%80%8B%E4%BA%BA%E5%B7%A5%E4%BD%9C%E5%AE%A4%E9%9C%A7%E7%9C%89%E9%9A%B1%E5%BD%A2%E7%9C%BC%E7%B7%9A%E7%B9%A1%E5%94%87%E7%BE%8E%E7%94%B2%E7%BE%8E%E7%9D%AB-1257404587643528/,https://www.google.com/maps/place/?q=place_id:ChIJTa9z1vgfaDQRCgQjjRZIXoE
高雄市,小港區,微小藝術Mika Nails/預約制,,N/A,N/A,https://www.instagram.com/mika7749/,https://www.google.com/maps/place/?q=place_id:ChIJAzpN8zipQjQRSy-5LALbW4Q
高雄市,小港區,22:R Nail Studio,,N/A,N/A,http://instagram.com/22r_nailstudio,https://www.google.com/maps/place/?q=place_id:ChIJvV2rxX8faDQR547pyaERM90
高雄市,小港區,耳寓 高雄采耳 | 面部撥筋 ｜空間共享 全預約制,頂庄路220號,N/A,N/A,https://lin.ee/3yc9JUW,https://www.google.com/maps/place/?q=place_id:ChIJWypQimIdbjQRnRo7X4UQvzY
高雄市,小港區,阿良師 專業挖耳達人,南台路126號,0976 299 234,N/A,https://www.facebook.com/heat1491,https://www.google.com/maps/place/?q=place_id:ChIJsbflPgAFbjQR-l5h-qeiooo
高雄市,小港區,西貢越式洗髮sài gòn gội đầu dưỡng sinh,過埤路83號,07 792 6793,N/A,N/A,https://www.google.com/maps/place/?q=place_id:ChIJ_3mDU4odbjQR14AJN6a19PM
高雄市,小港區,Ms.Una. /角蛋白/除毛/採耳spa護理/臉部保養/舒壓按摩/美容美體/美甲/體態雕塑/美胸,苓雅二路19巷10號,0909 750 131,N/A,N/A,https://www.google.com/maps/place/?q=place_id:ChIJ35EufP0FbjQRlut40mCRzBQ
高雄市,小港區,粧屋美學,田單街21號,N/A,N/A,https://www.instagram.com/juang.wu_/,https://www.google.com/maps/place/?q=place_id:ChIJG9laWwAFbjQR6BExQeqDNFI
高雄市,小港區,翡冷翠spa會館【Firenze spa｜Massage｜芳療精油按摩】,正勤路35號,07 536 9641,N/A,N/A,https://www.google.com/maps/place/?q=place_id:ChIJBzFvRisDbjQR8jieYIrLiRc
高雄市,小港區,預約制．Moooz_earspa／高雄採耳掏耳工作室／新崛江採耳,林森二路135巷3之3號2樓,N/A,N/A,https://linktr.ee/moooz,https://www.google.com/maps/place/?q=place_id:ChIJ61iSLOWKoKwRgDhShO6zNk8
高雄市,小港區,帷濗緻妍美學-肌膚調理/低痛清粉刺/耳燭采耳/紓壓按摩/科技育髮/霧眉紋繡/創業教學,中山東路192巷162號2樓,N/A,N/A,N/A,https://www.google.com/maps/place/?q=place_id:ChIJx-2wZGsFbjQRj-WPgMWV3zk
高雄市,小港區,朵蕊咪·藝耳,三多一路151巷28弄25號,0973 831 137,N/A,https://www.facebook.com/%E6%9C%B5%E8%95%8A%E5%92%AA%E8%97%9D%E8%80%B3%E5%B0%88%E6%A5%AD%E9%87%87%E6%8E%8F%E8%80%B3%E7%9C%BC%E9%83%A8%E7%B4%93%E5%A3%93%E9%A1%B1%E5%85%A7%E8%80%B3%E7%87%AD%E7%B6%93%E7%B5%A1%E8%AA%BF%E7%90%86%E8%87%89%E9%83%A8%E6%92%A5%E7%AD%8B%E7%A9%B4%E9%BB%9Espa%E4%B8%AD%E8%97%A5%E8%92%B8%E8%85%B3-1602799903363624/,https://www.google.com/maps/place/?q=place_id:ChIJd3TzB6UFbjQRgzMDqRglacU
高雄市,小港區,DayDay_Sun日常放鬆美療室2樓｜採耳、耳燭、暖宮、撥筋｜預約制,進學路46-6號,N/A,N/A,https://instagram.com/08dayday_sun23?igshid=MWI4MTIyMDE=,https://www.google.com/maps/place/?q=place_id:ChIJi3hloDwbbjQR-1aTMsatGIU
高雄市,小港區,283spa美體美學,自立橫路73號,07 241 2779,N/A,https://www.facebook.com/283spa%E7%BE%8E%E9%AB%94%E7%BE%8E%E5%AD%B8-847079018663214/,https://www.google.com/maps/place/?q=place_id:ChIJi5hr1oYEbjQR36Sb3S-GPU4
高雄市,小港區,AP SPA,中華四路34號,07 334 5900,N/A,N/A,https://www.google.com/maps/place/?q=place_id:ChIJL_qShH4DbjQRfK6-k6dfSDM
高雄市,楠梓區,無痛掏耳男士理髮專門店,和光街45號,07 360 6220,N/A,N/A,https://www.google.com/maps/place/?q=place_id:ChIJ7eQCv7EPbjQRmHpOKkafLJs
高雄市,楠梓區,茗熙美學,樂群路11號,0955 482 178,N/A,https://lin.ee/WETt9Np,https://www.google.com/maps/place/?q=place_id:ChIJz84DT0QPbjQR8WynWS4bqPI
高雄市,楠梓區,123 Ear Sung ｜采耳.耳燭.臍燭.臉部撥筋.睫毛捲翹管理,惠春街256號,N/A,N/A,https://www.facebook.com/profile.php?id=100087606314305,https://www.google.com/maps/place/?q=place_id:ChIJTcMokj4PbjQRVlYGAf7TWa8
高雄市,楠梓區,Hania採耳．耳燭．肌膚管理工作室,樂群路81號,N/A,N/A,https://instagram.com/hania_ears.spa?igshid=YmMyMTA2M2Y=,https://www.google.com/maps/place/?q=place_id:ChIJ57CIB_YPbjQRnNGAPvvSR60
高雄市,楠梓區,HJ狐姬殿正宗越式洗頭按摩,後昌路891號2樓,0979 058 899,N/A,N/A,https://www.google.com/maps/place/?q=place_id:ChIJW12C9_sPbjQRzVOllCTDBMo
高雄市,楠梓區,尊皇采耳店,大仁北路379-5號,0971 015 023,N/A,N/A,https://www.google.com/maps/place/?q=place_id:ChIJL8SwySANbjQRjTSKyjM9xGc
高雄市,楠梓區,美康越式養生洗髮,後昌新路31號,0958 849 981,N/A,https://www.facebook.com/profile.php?id=61552523126500,https://www.google.com/maps/place/?q=place_id:ChIJm0LoRTcPbjQRvMXL_B5uosM
高雄市,楠梓區,玩美美藝｜冰感無痛除毛｜熱蠟除毛｜韓式皮膚管理｜美甲美睫｜古式掏耳｜一對一課程教學,華榮路618-3號,07 555 0998,N/A,https://www.facebook.com/perfect.art.beauty/,https://www.google.com/maps/place/?q=place_id:ChIJu8Zt8UYFbjQRCyTRxoYST_8
高雄市,楠梓區,Air Beauty空氣美學 （採預約制：韓式皮膚管理/采耳耳燭/肚臍燭/眼部放鬆/臉部撥筋）,平和路38號2樓,0925 275 366,N/A,https://instagram.com/air.beauty_studio?igshid=Zjc2ZTc4Nzk=,https://www.google.com/maps/place/?q=place_id:ChIJ3dZgjt8NbjQRxPEr8dSYUAE
高雄市,楠梓區,悅光美學｜採耳·掏耳專門店｜耳燭·撥筋·洗眼,鼎中路89號4樓之1,0986 960 661,N/A,https://lin.ee/JBPEpnd,https://www.google.com/maps/place/?q=place_id:ChIJV-f4bzgFbjQRFmuZRSL99fw
高雄市,楠梓區,劉盛掏耳-高雄左營店,自由四路398號,0983 588 135,N/A,http://www.professionalear.com/,https://www.google.com/maps/place/?q=place_id:ChIJvaNnO4AFbjQRM8QbrSnBAW4
高雄市,楠梓區,小白老師（手工清粉刺12年）男生護膚｜皮膚管理｜鼻頭內包粉刺｜SEYO水光｜醫美諮詢｜共享空間,先勝路165號,0966 865 526,N/A,https://lin.ee/chkqOzg,https://www.google.com/maps/place/?q=place_id:ChIJzXkC8b4FbjQRSJwXrxeIiZ4
高雄市,楠梓區,高雄左營霧眉 ｜做臉手工清粉刺｜美妝造型教學｜肩頸背部按摩 | 采耳SPA｜幸福美妍坊,華夏路1267號2樓,0908 652 750,N/A,https://liff.line.me/1645278921-kWRPP32q/?accountId=047pkpnv,https://www.google.com/maps/place/?q=place_id:ChIJ-1XWjO0FbjQRcjHWrRSF9YA
高雄市,楠梓區,莞耳一笑Ear Spa 療癒職人采耳 掏耳,中山北路142-1號2樓,0986 039 100,N/A,https://m.facebook.com/earspa9453/,https://www.google.com/maps/place/?q=place_id:ChIJGXJtNwANbjQRirfBI65WY_c
高雄市,楠梓區,詩柔美學 #美容美體 #精油spa按摩#臉部拉提回春#黑鑽矽晶藻針煥膚#白皙活氧氣泡淨膚#奢華黃金抗老駐顏#無瑕液態皮秒亮顏,土庫路263號,0920 857 815,N/A,https://hemusih.com/shih-rou-spa-aesthetics/,https://www.google.com/maps/place/?q=place_id:ChIJeaSMdWMNbjQR-N2WKGQNkGQ
高雄市,楠梓區,欣悅慧平美學,大學十七街390號,0916 265 851,N/A,https://liff.line.me/1645278921-kWRPP32q/?accountId=344oarpz,https://www.google.com/maps/place/?q=place_id:ChIJUZutn1wPbjQRSzMsENpIjH0
高雄市,楠梓區,高雄做臉|無痛清粉刺||Fun Ting 芳庭健康美學,鼎新路90巷1號7號樓之一,0906 946 897,N/A,https://m.facebook.com/FT-%E8%8A%B3%E5%BA%AD%E5%81%A5%E5%BA%B7%E7%BE%8E%E5%AD%B8-124539688944823/,https://www.google.com/maps/place/?q=place_id:ChIJy8LWSEsFbjQRB8wp6qrMNi4
高雄市,楠梓區,莫爾登美甲/美甲教學/美睫/美膚除毛/牙齒亮白/紋繡/專業採耳/耳燭經絡沙龍,文忠路118號,0989 699 981,N/A,N/A,https://www.google.com/maps/place/?q=place_id:ChIJIRsy2wAFbjQRje_7xOVQ41M
高雄市,楠梓區,Beautychingching個人美容美體工作室,政德路5巷25號19樓,N/A,N/A,N/A,https://www.google.com/maps/place/?q=place_id:ChIJ_fjWA8YFbjQR-oPCixMNn5M
高雄市,楠梓區,蘊美Spa洗酸放鬆好睡眠-高雄鼓山洗酸/按摩/美胸按摩/泌乳/精油spa/孕婦按摩/撥筋/刮痧 肌肉/經絡/身體/頭皮按摩 睡眠障礙 放鬆/舒壓/舒緩/保養 體雕/產後體態調整 美容乙丙級 教學課程 人氣預約首選推薦 Dcard PTT,文忠路78號裕誠富都大樓,0989 045 456,N/A,https://lin.ee/03djD76,https://www.google.com/maps/place/?q=place_id:ChIJBSk14tkFbjQRrUQKqIEuPXA
高雄市,楠梓區,太妃堂。新越式身心舒壓,樂群路103號2樓,0935 165 007,N/A,https://www.facebook.com/profile.php?id=100091943114668&mibextid=ZbWKwL,https://www.google.com/maps/place/?q=place_id:ChIJXWpcLJgPbjQRJSjkx5Aci9g
高雄市,楠梓區,金秘書|韓式肌膚管理|韓式賦活育髮|高雄水飛梭|客製化肌膚管理,大順二路973號,N/A,N/A,https://lin.ee/FcVxMpg,https://www.google.com/maps/place/?q=place_id:ChIJ69e8txYFbjQR8AUaq8YTHM0
高雄市,楠梓區,玩美時尚·療癒美學/韓式皮膚管理/德國🇩🇪seyo水光儀/楠梓做臉/頌缽/艾草溫罐/艾草溫罐創業班/美容/美體/耳燭/孕婦按摩,楠盛街108號3F,0976 026 868,N/A,https://www.lovespa868.com/,https://www.google.com/maps/place/?q=place_id:ChIJlxT-4KMPbjQRBRIPfqMJeOQ
高雄市,楠梓區,高雄岡山做臉-Annie皮膚美學｜痘痘清粉刺｜耳燭肚燭｜美胸｜體雕spa,華園路105號,N/A,N/A,https://page.line.me/952jldfb,https://www.google.com/maps/place/?q=place_id:ChIJEY23kBIPbjQRLRpv2oQWlrE
高雄市,楠梓區,ISLIN.艾絲林美學(楠梓做臉推薦/高雄楠梓無痛清粉刺/楠梓艾草溫罐/楠梓美容舒壓SPA/耳燭臍燭）,大學南路991號2樓,0905 929 479,N/A,http://instagram.com/iisslin_520,https://www.google.com/maps/place/?q=place_id:ChIJwR8HeOkPbjQRrgdQ2GDLitQ
高雄市,楠梓區,高雄東森自然美 - 岡山按摩推薦-專業臉部保養 - 細緻毛孔護膚 - SPA按摩 - 精油按摩 - 耳燭紓壓 - 產後泌乳 - 婦按摩,文賢路45號,07 622 8262,N/A,N/A,https://www.google.com/maps/place/?q=place_id:ChIJ_WWBxxwNbjQRdVTxQHoWcQg
高雄市,楠梓區,高雄東森自然美 - 楠梓按摩推薦-專業臉部保養 - 細緻毛孔護膚 - SPA按摩 - 精油按摩 - 耳燭紓壓 - 產後泌乳 - 婦按摩,瑞屏路66巷31號,07 364 7722,N/A,N/A,https://www.google.com/maps/place/?q=place_id:ChIJnf22XPkPbjQRdmITEaej1k0
高雄市,楠梓區,ANGEL ART天使藝術 美學藝廊｜美甲美睫｜精油芳療｜臉部保養｜采耳耳燭｜科班培訓,文瑞路83號,07 345 7642,N/A,https://linktr.ee/angelart2021,https://www.google.com/maps/place/?q=place_id:ChIJ-6cX0e4FbjQR3yMG91Oiccg
高雄市,楠梓區,Sometimes 有時 | 高雄皮膚管理 耳燭,文學路591號,N/A,N/A,N/A,https://www.google.com/maps/place/?q=place_id:ChIJpwOdkD0FbjQRKg67fBhjaC8
高雄市,楠梓區,柇沐專業美容SPA-華夏店,華夏路260號2樓,0930 821 027,N/A,https://lin.ee/Vz06Q3W,https://www.google.com/maps/place/?q=place_id:ChIJ251hRSYFbjQRjqy5sZp30g8
高雄市,楠梓區,溫蕬黛美學WEDNESDAYAESTHETICS,重化街21號3樓,N/A,N/A,https://lin.ee/v1WdvtL,https://www.google.com/maps/place/?q=place_id:ChIJi1LYVBsFbjQRcOvT8WEKylw
高雄市,楠梓區,芮芮美學 ｜精油SPA按摩 耳燭放鬆紓壓 ｜ 肩頸 背部 頭部 腿部｜艾草暖薑 活絡舒筋 平價人氣,自由四路327號4樓,0911 654 183,N/A,https://m.facebook.com/100094117177271,https://www.google.com/maps/place/?q=place_id:ChIJz9t51zsFbjQRsG4Aww27ris
高雄市,楠梓區,惠竑美容SPA,鼎正街25號,0982 870 309,N/A,N/A,https://www.google.com/maps/place/?q=place_id:ChIJk-s39E0DbjQRt5Ii9K2FXUk
高雄市,楠梓區,伊雙Beauty/客製化皮膚管理/法式浪漫spa/教學,中華路197巷32號,0905 599 097,N/A,N/A,https://www.google.com/maps/place/?q=place_id:ChIJBVTReBgRbjQRwu29DeCmpzg
高雄市,楠梓區,睫莉美睫/美容/熱蠟美肌/臉部撥筋/耳燭舒壓,文學路399巷33號6樓,0915 006 675,N/A,https://lin.ee/3UkCjjaYR,https://www.google.com/maps/place/?q=place_id:ChIJSWbHeg0FbjQRhihDf8Z-TEk
高雄市,楠梓區,沐可美學｜美容｜熱蠟除毛｜臉部撥筋｜耳燭SPA｜大夜美容｜24小時皆可預約,楠梓路269巷,0938 858 385,N/A,https://lin.ee/an3nIQS,https://www.google.com/maps/place/?q=place_id:ChIJ-Utau-IPbjQRdw4DUMpna_k
高雄市,楠梓區,Her.美睫/熱蠟美肌/耳燭,明倫路128之2號2樓,0955 335 615,N/A,https://www.facebook.com/Her%E7%BE%8E%E7%94%B2%E7%BE%8E%E7%9D%AB-185559002219273/,https://www.google.com/maps/place/?q=place_id:ChIJoc3nJpsFbjQRuqjDnm4p-Qs
高雄市,楠梓區,Niko 靚妍時尚美學-高雄三民韓式皮膚管理/美甲/美睫/接睫毛/熱蠟除毛/美肌 /做臉/半永久紋繡/美胸SPA/耳燭 日式美睫 體外美型 預約價格好評推薦 PTT Dcard,明仁路151號,07 350 5555,N/A,https://www.facebook.com/nikobeautysalon,https://www.google.com/maps/place/?q=place_id:ChIJfS3JiyAFbjQR0bSyY7CEMnA
高雄市,楠梓區,巧蝶活妍美容紋繡會館|｜靈氣面相開運霧眉｜楠梓清粉刺做臉｜獨創開運韓式霧唇｜開運野生線條眉｜無創除色｜開運霧眼線｜髮旋髮量增多紋繡｜微刺青｜脫毛｜耳燭｜肚臍燭｜美胸｜修眉毛｜清粉刺皮膚管理創業班教學｜霧眉教學｜八字姓名學命盤線上解析,清豐路78巷18號,0938 515 937,N/A,https://www.facebook.com/wiwibeautiful?mibextid=LQQJ4d,https://www.google.com/maps/place/?q=place_id:ChIJtSCCkjEObjQRC3fbRH2Fwa8
高雄市,楠梓區,沐慕mumu工作室|熱蠟除毛|冰肌除毛|頭部紓壓|耳燭,文奇路54號,0909 509 755,N/A,N/A,https://www.google.com/maps/place/?q=place_id:ChIJM71prEMFbjQRuZloPNPnEMw
高雄市,楠梓區,貳叁美學岡山精油舒壓丨液態皮秒 | 藻針煥膚 | 顱內耳燭 | 暖宮臍燭丨G5體雕 | 全身去角質|,大德二路42號,0968 504 659,N/A,https://lin.ee/l2hMwdO,https://www.google.com/maps/place/?q=place_id:ChIJObGbhxENbjQREpKbKfZ7q-o
高雄市,楠梓區,心羽空間 beauty studio｜高雄岡山做臉,介壽西路39號2樓,N/A,N/A,https://lin.ee/dQq9Z9A,https://www.google.com/maps/place/?q=place_id:ChIJHSmjPJUPbjQRw_0oxUDH_Jk
高雄市,楠梓區,悱悱工作室 feifei_salon,保靖街75號5F-5,N/A,N/A,http://instagram.com/fei.fei2021,https://www.google.com/maps/place/?q=place_id:ChIJlYSL1uoFbjQRG4KrGYfMnY4
高雄市,仁武區,Mego美甲｜穿戴甲定制,,0911 771 238,N/A,https://megomeijia.weebly.com/,https://www.google.com/maps/place/?q=place_id:ChIJk0m4StgfaDQRdi8IBz7BauM
高雄市,仁武區,濤耳/瑤妹兒養生洗髮/三道湯特色頭浴/川派采耳/民族服飾體驗館/高雄鳳山店,文衡路423號,0905 699 508,N/A,http://kaohsiungearpick.com/,https://www.google.com/maps/place/?q=place_id:ChIJZylgbSsbbjQRPJ0c3z7ay0w
高雄市,大社區,【 Neris娜莉絲】日式美甲/美睫/霧眉/飄眉/霧唇,,N/A,N/A,https://lin.ee/D9ikOdH,https://www.google.com/maps/place/?q=place_id:ChIJdVBOaVYfaDQRlbk3Rg3jVBw
高雄市,大社區,Nail La Vie 奈拉薇國際美甲美睫學苑,,02 2779 0000,N/A,http://naillavie.com/,https://www.google.com/maps/place/?q=place_id:ChIJAX84ZterQjQRE6nDoJS0oYQ
高雄市,大社區,渼麗地有機髮型沙龍．旗艦店,明哲路20號,07 359 2568,N/A,N/A,https://www.google.com/maps/place/?q=place_id:ChIJ2ecQkhsFbjQRXKPv8_eYR-U
高雄市,鳥松區,西門町時尚女神美學｜凝膠指甲｜台北水晶延甲｜霧眉｜漂唇｜做臉｜美甲,,0981 514 251,N/A,https://lin.ee/8eAHAvC,https://www.google.com/maps/place/?q=place_id:ChIJ5zSy2oKpQjQRreulFF3w9ds
高雄市,鳥松區,沒有店名｜美甲•美睫•熱蠟｜,,03 759 0121,N/A,N/A,https://www.google.com/maps/place/?q=place_id:ChIJ9fKaDeJNaDQRQeiMvo7zLBI
高雄市,鳥松區,See Nail Lash-詩美甲美睫-西門町(美甲美睫推薦，凝膠美甲，3D韓系美睫，足部美甲，萬華區做指甲推薦，萬華區客製化美睫，萬華區客製化美甲),,N/A,N/A,N/A,https://www.google.com/maps/place/?q=place_id:ChIJd-p17EqrQjQRfVNhJ-no408
高雄市,鳥松區,䋛斯美甲美睫 Miss Nail,,0975 590 086,N/A,https://www.facebook.com/Miss.Nail.99,https://www.google.com/maps/place/?q=place_id:ChIJz5ovy1epQjQRknpEyytBUyg
高雄市,大寮區,耳夢 古法采耳,武廟路16號,0983 588 811,N/A,N/A,https://www.google.com/maps/place/?q=place_id:ChIJi0YUvH0FbjQRK5V3ECmoZxE
高雄市,大寮區,吉祥經絡堂刮痧火罐溫罐SPA按摩調理工作室丨運動傷害按摩丨腸胃肝膽胸腔不舒丨高級SPA精油推拿丨刮痧拔罐丨艾灸溫罐丨美容美顏刮臉臉部提拉美白丨淡化黑眼圈丨腰酸背痛50肩丨月經前列腺不舒丨牛角撥經丨做臉部撥經丨經絡疏通丨採耳耳燭丨頭痛頭療丨失眠丨拍痧,中安路434號,0906 562 829,N/A,https://line.me/ti/p/UtifdoR9SI,https://www.google.com/maps/place/?q=place_id:ChIJEdJ8CtEdbjQRR4ODfVdpc0g
高雄市,大寮區,｜私宅｜美睫/採耳/耳燭/洗眼/暖宮/撥筋（建議官方Line預約）,正豐街108號,0966 351 551,N/A,https://lin.ee/9a27n7U,https://www.google.com/maps/place/?q=place_id:ChIJr1bJAwoFbjQR-6JX2mKbP9A
高雄市,大寮區,輕輕聽采耳 舒活整復,惠德街14之2號,0980 001 618,N/A,https://lin.ee/liTFe3w,https://www.google.com/maps/place/?q=place_id:ChIJPcApqFsFbjQR8ckXfruI3bc
